QuestionId,QuestionCreation,QuestionLastActivity,AcceptedAnsId,AcceptedDate,QScore,QVotes
12397,2015-04-03T16:05:50.080,2015-11-06T20:05:48.067,12403,2015-04-05T00:00:00.000,1,1
12399,2015-04-04T05:05:31.883,2015-04-07T00:44:30.197,,,2,2
12405,2015-04-05T19:46:13.387,2015-04-06T18:21:27.477,,,-2,2
12409,2015-04-06T11:54:40.653,2015-04-13T20:33:36.940,12410,2015-04-06T00:00:00.000,2,2
12414,2015-04-07T01:48:42.637,2015-04-07T03:16:03.283,,,1,1
12420,2015-04-08T15:40:44.133,2015-04-16T16:41:18.080,,,1,3
12427,2015-04-10T05:42:37.103,2015-04-10T13:43:51.540,12428,2015-04-10T00:00:00.000,3,3
12433,2015-04-11T21:58:01.957,2015-04-18T23:50:50.087,12446,2015-04-13T00:00:00.000,8,9
12440,2015-04-12T15:42:50.707,2015-04-17T13:26:29.183,12443,2015-04-13T00:00:00.000,2,2
12442,2015-04-12T22:36:53.787,2015-04-13T11:34:04.477,,,2,2
12448,2015-04-13T16:19:22.467,2015-04-21T13:06:52.767,12451,2015-04-16T00:00:00.000,0,2
12459,2015-04-14T09:20:59.013,2015-04-15T01:25:10.527,,,0,1
12471,2015-04-15T05:18:11.493,2015-04-16T14:32:51.757,12487,2015-04-20T00:00:00.000,1,1
12476,2015-04-15T13:21:57.910,2015-04-15T13:21:57.910,,,1,1
12477,2015-04-15T22:33:21.670,2015-04-16T09:57:10.333,12482,2015-04-20T00:00:00.000,2,2
12480,2015-04-16T05:33:43.107,2015-04-16T14:18:38.123,12481,2015-05-08T00:00:00.000,4,4
12489,2015-04-16T20:51:47.263,2015-04-19T06:33:54.537,12492,2015-04-17T00:00:00.000,4,4
12491,2015-04-16T23:39:32.283,2015-04-18T03:43:55.873,,,1,1
12502,2015-04-19T00:21:58.893,2015-04-22T15:03:33.223,12504,2015-04-19T00:00:00.000,0,1
12508,2015-04-19T12:41:08.243,2015-04-20T17:41:08.600,12509,2015-04-21T00:00:00.000,4,4
12515,2015-04-20T23:57:51.643,2015-04-24T21:18:30.387,,,2,2
12519,2015-04-21T13:00:19.943,2015-04-22T03:09:20.730,,,4,4
12525,2015-04-21T22:23:23.193,2015-04-24T01:45:46.917,12526,2015-04-21T00:00:00.000,4,4
12529,2015-04-22T11:23:18.583,2015-04-22T16:59:42.353,,,3,3
12536,2015-04-23T20:13:44.933,2015-04-24T01:40:38.670,12537,2015-04-24T00:00:00.000,2,2
12541,2015-04-24T11:25:40.137,2015-05-15T00:21:49.127,,,2,6
12548,2015-04-25T02:11:57.087,2015-10-19T07:46:56.220,12565,2015-11-20T00:00:00.000,6,7
12549,2015-04-25T03:34:10.023,2015-04-25T18:18:54.057,12557,2015-04-25T00:00:00.000,4,4
12551,2015-04-25T07:14:10.593,2015-04-27T13:50:02.733,,,3,3
12554,2015-04-25T13:39:16.353,2015-04-28T15:35:39.497,12558,2015-04-28T00:00:00.000,0,2
12555,2015-04-25T13:54:37.823,2015-04-27T21:27:13.190,12556,2015-04-28T00:00:00.000,0,2
12559,2015-04-25T17:10:54.380,2015-04-25T19:21:26.943,12560,2015-04-26T00:00:00.000,3,3
12562,2015-04-25T20:14:35.000,2015-04-26T02:24:32.877,,,3,3
12567,2015-04-27T03:50:13.753,2015-04-29T05:16:58.423,12588,2015-04-29T00:00:00.000,2,2
12568,2015-04-27T06:51:28.080,2015-05-11T09:03:50.427,12578,2015-05-01T00:00:00.000,4,4
12569,2015-04-27T10:42:34.810,2015-05-28T04:22:26.523,,,0,6
12571,2015-04-27T12:20:57.597,2015-04-28T02:33:54.767,12576,2015-04-27T00:00:00.000,2,2
12574,2015-04-27T15:14:33.307,2015-05-11T22:47:56.827,12575,2015-04-27T00:00:00.000,4,4
12580,2015-04-27T23:52:28.140,2015-04-28T12:54:34.930,,,1,1
12583,2015-04-28T04:19:46.093,2015-04-29T10:03:24.447,12585,2015-04-30T00:00:00.000,2,5
12590,2015-04-28T19:05:51.590,2015-05-17T16:11:22.677,12591,2015-04-29T00:00:00.000,3,3
12595,2015-04-29T12:07:13.817,2015-06-05T03:22:33.010,12597,2015-05-15T00:00:00.000,1,1
12598,2015-04-29T17:15:20.530,2015-05-04T07:58:31.230,12611,2015-05-06T00:00:00.000,-1,1
12607,2015-05-04T00:09:38.743,2015-09-03T16:07:30.887,12608,2015-05-04T00:00:00.000,1,2
12609,2015-05-04T03:07:11.670,2015-05-04T03:12:51.510,12610,2015-05-04T00:00:00.000,1,1
12614,2015-05-04T18:23:41.607,2015-05-05T16:17:19.693,12615,2015-05-05T00:00:00.000,1,1
12616,2015-05-05T10:27:00.933,2015-05-05T17:42:51.517,12618,2015-05-06T00:00:00.000,2,3
12620,2015-05-05T17:07:27.507,2015-05-07T21:12:02.457,12623,2015-05-06T00:00:00.000,2,2
12624,2015-05-05T22:51:00.200,2015-05-08T14:53:07.667,12636,2015-10-29T00:00:00.000,2,2
12626,2015-05-07T09:28:59.663,2015-05-07T19:22:23.227,12627,2015-05-07T00:00:00.000,2,2
12632,2015-05-08T09:08:36.387,2015-05-08T10:08:47.123,,,3,3
12637,2015-05-08T18:49:18.950,2015-05-14T22:27:10.077,,,3,3
12639,2015-05-08T19:53:33.337,2015-05-09T19:34:03.450,12641,2015-05-11T00:00:00.000,2,2
12643,2015-05-09T03:07:37.887,2015-09-29T15:00:49.073,12728,2015-05-17T00:00:00.000,3,4
12645,2015-05-09T12:29:35.617,2015-05-16T14:59:34.753,12714,2015-05-16T00:00:00.000,1,1
12648,2015-05-09T16:31:29.707,2015-05-09T16:39:36.723,12650,2015-05-09T00:00:00.000,0,2
12653,2015-05-10T14:08:23.903,2015-05-15T22:29:29.057,12711,2015-05-20T00:00:00.000,1,2
12656,2015-05-10T17:06:06.110,2015-05-11T00:46:00.590,,,-2,2
12658,2015-05-10T19:05:18.653,2015-05-13T13:08:07.767,12660,2015-05-11T00:00:00.000,1,2
12663,2015-05-11T03:07:58.687,2015-05-12T05:14:04.787,,,2,2
12673,2015-05-12T01:28:59.347,2015-05-12T05:09:19.873,,,1,1
12677,2015-05-12T09:22:50.213,2015-10-15T09:27:31.830,12678,2015-05-12T00:00:00.000,1,2
12679,2015-05-12T12:53:27.427,2015-05-19T13:51:35.313,12756,2015-05-19T00:00:00.000,3,3
12681,2015-05-13T12:15:12.273,2015-05-13T15:25:28.007,12682,2015-05-15T00:00:00.000,2,3
12685,2015-05-13T21:14:58.597,2015-05-17T16:30:47.697,,,3,4
12689,2015-05-14T03:20:39.103,2015-12-02T20:03:04.627,12691,2015-05-16T00:00:00.000,3,4
12701,2015-05-15T01:26:42.520,2015-05-21T19:23:16.847,12704,2015-08-29T00:00:00.000,2,2
12709,2015-05-15T21:56:28.260,2015-06-15T12:20:56.737,12716,2015-05-16T00:00:00.000,4,4
12710,2015-05-15T22:13:51.610,2015-05-16T02:57:20.537,12715,2015-05-16T00:00:00.000,2,2
12718,2015-05-16T03:34:44.593,2015-06-11T21:56:53.610,,,-1,3
12721,2015-05-16T11:25:41.683,2015-05-20T09:39:38.553,12724,2015-05-16T00:00:00.000,1,1
12727,2015-05-17T00:23:56.203,2015-05-17T21:52:25.553,12730,2015-05-19T00:00:00.000,1,1
12733,2015-05-17T12:27:58.743,2015-05-28T04:09:42.047,12741,2015-05-20T00:00:00.000,1,1
12742,2015-05-18T13:11:27.200,2015-05-20T08:49:21.897,12743,2015-05-19T00:00:00.000,6,6
12748,2015-05-18T16:53:30.497,2015-05-19T12:54:36.547,,,2,3
12760,2015-05-19T18:25:47.023,2015-05-20T00:06:53.800,12762,2015-05-28T00:00:00.000,1,1
12767,2015-05-20T10:28:38.817,2015-05-21T19:43:17.187,12768,2015-05-21T00:00:00.000,1,1
12769,2015-05-20T11:10:16.230,2015-05-26T14:43:45.863,,,2,2
12779,2015-05-21T00:25:35.897,2015-05-28T12:08:55.303,12785,2015-05-26T00:00:00.000,3,3
12788,2015-05-21T17:58:55.863,2015-05-22T15:47:58.010,,,0,2
12795,2015-05-22T00:47:29.780,2015-10-06T08:07:24.737,12796,2015-05-22T00:00:00.000,2,2
12801,2015-05-22T21:59:33.400,2015-05-22T23:17:05.550,12804,2015-05-23T00:00:00.000,1,1
12806,2015-05-23T09:50:55.797,2015-05-25T00:35:24.197,12816,2015-05-24T00:00:00.000,1,1
12808,2015-05-23T15:25:59.667,2015-05-26T03:51:24.820,12810,2015-05-23T00:00:00.000,1,1
12809,2015-05-23T15:47:01.107,2015-10-14T13:38:22.410,12812,2015-05-23T00:00:00.000,1,1
12811,2015-05-23T16:02:35.230,2015-05-26T03:41:35.870,12824,2015-05-25T00:00:00.000,3,4
12814,2015-05-23T16:30:39.857,2015-05-25T15:00:18.310,12830,2015-05-26T00:00:00.000,-4,4
12837,2015-05-26T00:17:35.710,2015-05-28T11:44:40.010,12838,2015-05-26T00:00:00.000,2,2
12839,2015-05-26T00:54:44.023,2015-05-28T02:52:57.143,12853,2015-05-27T00:00:00.000,2,2
12857,2015-05-27T08:53:03.893,2015-05-27T14:49:19.010,12860,2015-05-27T00:00:00.000,2,2
12859,2015-05-27T12:52:46.777,2015-05-27T23:33:12.947,12863,2015-05-27T00:00:00.000,1,1
12866,2015-05-27T23:47:50.500,2015-08-26T22:20:36.883,12867,2015-05-28T00:00:00.000,5,5
12871,2015-05-28T04:01:25.383,2015-05-28T06:41:37.330,,,-1,1
12879,2015-05-28T16:07:31.357,2015-07-31T06:54:12.260,12883,2015-05-28T00:00:00.000,1,1
12884,2015-05-29T01:00:11.980,2015-05-29T20:55:52.690,,,1,3
12890,2015-05-30T07:31:41.977,2015-10-31T15:50:09.153,,,7,9
12894,2015-05-30T15:49:37.173,2015-06-01T11:45:08.660,12896,2015-05-30T00:00:00.000,1,1
12899,2015-05-30T20:53:23.883,2015-05-31T00:04:21.370,12902,2015-05-31T00:00:00.000,-1,3
12904,2015-05-31T08:08:50.803,2015-06-02T10:42:12.887,12914,2015-06-05T00:00:00.000,1,1
12907,2015-05-31T12:55:24.180,2015-05-31T13:58:29.630,12909,2015-05-31T00:00:00.000,2,2
12918,2015-06-01T19:36:59.573,2015-06-01T20:14:19.850,12920,2015-06-02T00:00:00.000,3,4
12921,2015-06-02T09:37:49.120,2015-06-02T10:36:39.737,12922,2015-06-03T00:00:00.000,1,1
12928,2015-06-03T20:42:47.273,2015-06-06T00:45:04.933,,,0,2
12930,2015-06-03T22:00:13.007,2015-06-05T08:35:58.267,12948,2015-06-05T00:00:00.000,1,1
12933,2015-06-04T00:01:13.513,2015-06-05T21:55:50.387,12936,2015-06-05T00:00:00.000,3,4
12939,2015-06-04T17:01:47.010,2015-06-05T12:11:22.177,,,2,4
12950,2015-06-05T15:03:51.753,2015-06-05T21:56:04.400,,,1,1
12953,2015-06-05T23:24:22.840,2015-06-06T00:31:07.483,12955,2015-06-06T00:00:00.000,1,1
12954,2015-06-05T23:29:25.223,2015-06-07T14:05:32.613,12957,2015-06-06T00:00:00.000,2,2
12958,2015-06-07T15:00:54.513,2015-06-09T19:36:25.700,,,2,2
12961,2015-06-07T19:44:34.827,2015-06-07T21:40:51.120,12962,2015-06-08T00:00:00.000,1,1
12963,2015-06-08T02:17:57.703,2015-06-08T14:13:51.133,12968,2015-07-16T00:00:00.000,3,3
12965,2015-06-08T06:30:33.077,2015-06-10T11:41:51.733,12971,2015-06-10T00:00:00.000,7,7
12976,2015-06-10T12:49:21.200,2015-06-10T14:22:25.793,,,3,3
12984,2015-06-11T03:11:26.783,2015-06-11T08:13:54.547,12985,2015-06-13T00:00:00.000,5,6
12986,2015-06-11T05:36:17.317,2015-12-25T21:52:04.807,,,0,5
12991,2015-06-11T13:50:51.323,2015-06-26T08:41:02.823,,,1,1
12992,2015-06-11T14:12:23.790,2015-06-12T17:45:12.633,12993,2015-06-11T00:00:00.000,2,2
12995,2015-06-11T18:33:25.350,2015-06-11T19:13:48.987,12996,2015-06-11T00:00:00.000,1,1
12999,2015-06-11T22:09:46.730,2015-06-12T16:32:55.117,,,3,3
13010,2015-06-12T21:14:35.713,2015-06-12T21:32:22.453,13011,2015-06-12T00:00:00.000,1,2
13014,2015-06-12T22:31:46.407,2015-06-12T23:03:43.963,13015,2015-06-12T00:00:00.000,1,2
13030,2015-06-16T14:50:53.920,2015-06-17T14:22:59.077,13031,2015-06-16T00:00:00.000,5,6
13034,2015-06-16T18:54:18.080,2015-06-18T08:03:12.627,,,4,4
13040,2015-06-18T15:20:30.907,2015-09-11T06:45:38.507,13042,2015-06-18T00:00:00.000,6,6
13041,2015-06-18T15:25:57.460,2015-06-19T01:23:44.283,13043,2015-06-18T00:00:00.000,2,2
13049,2015-06-19T20:42:25.023,2015-06-20T01:33:22.593,13050,2015-06-20T00:00:00.000,2,2
13051,2015-06-20T08:58:26.410,2015-06-25T05:32:26.883,13052,2015-06-20T00:00:00.000,1,2
13053,2015-06-20T14:13:30.580,2015-06-22T03:00:03.690,13057,2015-06-20T00:00:00.000,1,1
13055,2015-06-20T17:52:22.613,2015-06-20T19:44:40.467,13056,2015-06-20T00:00:00.000,1,1
13059,2015-06-20T20:32:57.150,2015-06-20T20:45:16.353,13060,2015-06-26T00:00:00.000,-2,3
13061,2015-06-21T05:43:23.707,2015-06-26T12:03:25.100,,,2,3
13065,2015-06-21T21:04:37.257,2015-06-22T14:27:54.290,13070,2015-06-22T00:00:00.000,3,3
13066,2015-06-21T21:15:30.093,2015-06-22T14:30:42.663,13069,2015-06-22T00:00:00.000,-2,3
13067,2015-06-21T21:20:51.103,2015-06-21T22:35:47.600,13068,2015-06-22T00:00:00.000,2,2
13073,2015-06-22T07:28:29.557,2015-07-06T23:29:34.583,13074,2015-06-22T00:00:00.000,12,13
13075,2015-06-22T11:35:30.660,2015-06-22T19:29:01.570,13076,2015-06-22T00:00:00.000,3,3
13078,2015-06-22T19:14:51.317,2015-08-31T21:32:54.040,13081,2015-06-22T00:00:00.000,5,5
13082,2015-06-22T22:29:56.017,2015-06-22T23:57:35.167,13083,2015-06-30T00:00:00.000,-3,3
13085,2015-06-23T09:58:16.493,2015-06-24T04:52:56.527,13086,2015-06-23T00:00:00.000,7,7
13089,2015-06-23T18:17:18.953,2015-06-26T12:48:29.987,,,2,2
13093,2015-06-23T21:56:43.810,2015-06-25T14:28:31.620,,,1,1
13095,2015-06-23T23:16:49.117,2015-06-24T01:01:06.200,,,3,3
13097,2015-06-24T00:34:10.257,2015-06-24T17:43:17.037,13121,2015-06-24T00:00:00.000,3,3
13098,2015-06-24T00:56:24.897,2015-06-24T12:57:30.940,13101,2015-06-24T00:00:00.000,3,3
13103,2015-06-24T09:45:03.820,2015-06-24T15:39:22.530,13106,2015-06-24T00:00:00.000,1,1
13107,2015-06-24T11:41:45.430,2015-06-24T11:52:05.950,13109,2015-06-24T00:00:00.000,1,1
13108,2015-06-24T11:47:51.903,2015-06-24T16:39:42.863,13117,2015-06-24T00:00:00.000,1,1
13112,2015-06-24T15:49:08.570,2015-06-25T01:33:27.137,,,4,4
13118,2015-06-24T16:24:19.093,2015-06-24T17:31:59.870,13120,2015-07-02T00:00:00.000,3,3
13127,2015-06-25T08:27:44.090,2015-06-27T03:01:44.013,13129,2015-06-25T00:00:00.000,0,2
13130,2015-06-25T14:45:39.090,2015-06-26T11:57:28.407,,,2,2
13142,2015-06-27T15:50:20.017,2015-06-30T13:53:50.107,13143,2015-07-14T00:00:00.000,1,1
13144,2015-06-27T16:46:24.200,2015-06-27T18:05:36.767,13145,2015-06-28T00:00:00.000,1,1
13147,2015-06-28T17:51:39.990,2015-07-04T19:22:02.437,13148,2015-07-04T00:00:00.000,1,1
13149,2015-06-29T02:57:27.477,2015-06-30T18:12:54.520,13150,2015-06-30T00:00:00.000,4,5
13152,2015-06-29T15:59:02.697,2015-07-04T14:33:53.073,,,3,3
13158,2015-06-30T16:24:52.657,2015-07-01T16:51:31.433,13160,2015-06-30T00:00:00.000,2,2
13162,2015-07-01T02:28:25.013,2015-07-02T12:50:47.470,,,1,2
13164,2015-07-01T13:10:39.067,2015-07-07T01:51:32.410,13166,2015-07-03T00:00:00.000,4,4
13172,2015-07-02T13:07:17.950,2015-08-01T22:17:02.697,,,2,2
13175,2015-07-02T20:11:23.113,2015-07-03T02:47:06.380,13180,2015-07-03T00:00:00.000,3,3
13177,2015-07-02T22:11:04.033,2015-07-03T03:37:21.240,13178,2015-07-03T00:00:00.000,5,8
13184,2015-07-03T15:03:32.610,2015-07-03T22:10:49.947,13185,2015-07-08T00:00:00.000,2,2
13192,2015-07-04T11:09:43.763,2015-07-10T16:44:16.040,13194,2015-07-05T00:00:00.000,3,4
13196,2015-07-04T19:51:57.670,2015-07-06T03:44:13.097,13197,2015-07-04T00:00:00.000,3,5
13198,2015-07-04T20:47:00.623,2015-07-10T13:18:29.720,13199,2015-07-06T00:00:00.000,10,10
13200,2015-07-06T02:40:23.267,2015-07-07T15:08:50.243,13211,2015-07-07T00:00:00.000,5,8
13205,2015-07-06T21:07:24.720,2015-07-06T21:58:24.497,13207,2015-07-06T00:00:00.000,1,2
13213,2015-07-07T15:17:57.387,2015-07-08T17:24:34.697,13222,2015-07-08T00:00:00.000,2,2
13215,2015-07-07T16:34:21.020,2015-07-08T12:20:02.643,13216,2015-07-07T00:00:00.000,3,3
13219,2015-07-07T20:43:58.530,2015-07-13T17:53:51.433,13221,2015-07-07T00:00:00.000,2,2
13229,2015-07-09T15:12:50.190,2015-07-10T02:05:24.930,13230,2015-07-09T00:00:00.000,3,3
13231,2015-07-09T17:32:10.257,2015-08-17T00:36:14.210,13232,2015-07-19T00:00:00.000,7,7
13233,2015-07-09T22:53:09.990,2015-07-18T17:04:47.970,13234,2015-07-10T00:00:00.000,4,4
13235,2015-07-10T02:57:56.960,2015-07-10T13:05:05.820,13236,2015-07-12T00:00:00.000,7,7
13238,2015-07-10T09:04:31.417,2015-07-10T10:26:45.040,13240,2015-07-12T00:00:00.000,3,3
13239,2015-07-10T09:44:57.137,2015-07-13T05:22:34.327,13241,2015-07-10T00:00:00.000,5,5
13242,2015-07-10T12:01:15.233,2015-07-10T12:25:44.660,13243,2015-07-10T00:00:00.000,2,2
13244,2015-07-10T12:48:25.853,2015-07-10T13:37:02.347,13247,2015-07-10T00:00:00.000,3,3
13250,2015-07-10T16:35:29.580,2015-07-10T17:58:02.550,13253,2015-07-10T00:00:00.000,1,1
13254,2015-07-11T03:34:01.597,2015-07-11T03:40:19.033,13255,2015-07-11T00:00:00.000,1,1
13256,2015-07-11T07:26:40.587,2015-07-12T01:11:31.610,13258,2015-07-12T00:00:00.000,3,3
13257,2015-07-11T09:16:15.103,2015-07-11T11:16:39.957,13259,2015-07-12T00:00:00.000,3,3
13262,2015-07-11T17:18:27.887,2015-08-18T12:34:49.600,,,4,4
13274,2015-07-13T08:38:13.370,2015-07-13T18:07:24.003,,,4,4
13276,2015-07-13T18:00:14.907,2015-07-14T10:51:48.547,,,2,2
13278,2015-07-13T22:00:30.677,2015-07-17T13:45:45.680,13282,2015-07-14T00:00:00.000,3,3
13280,2015-07-14T00:18:30.810,2015-07-14T19:37:03.453,13289,2015-07-16T00:00:00.000,2,2
13286,2015-07-14T15:09:06.220,2015-07-15T04:46:41.233,13287,2015-07-14T00:00:00.000,2,2
13290,2015-07-14T22:59:13.833,2015-07-17T00:48:04.110,13297,2015-07-15T00:00:00.000,8,10
13294,2015-07-15T04:56:30.530,2015-07-19T17:57:55.160,,,3,4
13298,2015-07-15T15:41:11.987,2015-07-20T15:29:02.787,13299,2015-07-20T00:00:00.000,-1,3
13300,2015-07-15T23:53:28.503,2015-07-16T12:57:05.947,13301,2015-07-27T00:00:00.000,1,1
13304,2015-07-16T12:18:23.893,2015-07-16T12:24:26.110,13305,2015-07-16T00:00:00.000,0,2
13308,2015-07-16T19:11:38.030,2015-07-16T19:51:36.527,13310,2015-07-16T00:00:00.000,2,4
13312,2015-07-17T14:18:58.243,2015-07-17T21:01:18.150,13318,2015-07-18T00:00:00.000,2,2
13315,2015-07-17T19:32:45.077,2015-10-14T17:27:10.877,13316,2015-07-23T00:00:00.000,2,2
13317,2015-07-17T20:16:57.840,2015-07-19T18:37:10.930,,,3,3
13322,2015-07-18T20:33:12.620,2015-07-19T17:51:16.613,13327,2015-07-19T00:00:00.000,1,1
13323,2015-07-18T22:34:58.153,2015-07-18T23:29:55.700,13324,2015-07-20T00:00:00.000,2,2
13325,2015-07-19T00:37:58.373,2015-07-19T11:21:21.697,13328,2015-07-19T00:00:00.000,0,2
13326,2015-07-19T00:47:24.283,2015-07-20T19:34:07.877,13331,2015-07-20T00:00:00.000,3,3
13332,2015-07-19T19:30:35.800,2015-07-20T06:16:28.260,13336,2015-07-20T00:00:00.000,0,4
13340,2015-07-20T13:41:45.547,2015-07-22T05:28:50.777,,,-5,6
13343,2015-07-20T16:29:58.173,2015-07-21T01:09:45.777,13344,2015-07-20T00:00:00.000,5,5
13345,2015-07-20T22:03:26.203,2015-07-20T22:30:57.113,13346,2015-07-20T00:00:00.000,3,3
13347,2015-07-20T22:25:36.670,2015-07-21T15:01:28.137,13348,2015-07-21T00:00:00.000,4,4
13350,2015-07-22T03:01:31.473,2015-07-22T10:33:52.877,13351,2015-07-27T00:00:00.000,5,6
13354,2015-07-22T14:33:44.250,2015-07-28T18:29:12.753,13356,2015-07-22T00:00:00.000,1,1
13360,2015-07-22T23:46:46.777,2015-07-23T01:03:00.830,13361,2015-07-23T00:00:00.000,0,2
13362,2015-07-23T06:52:08.423,2015-07-23T07:38:54.610,13363,2015-07-23T00:00:00.000,1,1
13364,2015-07-23T14:37:11.793,2015-07-27T22:33:27.370,13366,2015-07-23T00:00:00.000,2,2
13365,2015-07-23T15:11:39.640,2015-07-23T20:43:52.797,13367,2015-07-23T00:00:00.000,2,2
13368,2015-07-24T15:28:20.133,2015-08-09T10:49:41.943,,,4,5
13371,2015-07-24T17:24:11.117,2015-07-28T18:54:49.030,13372,2015-07-24T00:00:00.000,2,2
13373,2015-07-24T21:21:35.190,2015-07-28T18:14:12.043,,,5,5
13376,2015-07-25T14:49:42.190,2015-07-28T19:01:26.140,13384,2015-07-27T00:00:00.000,3,3
13378,2015-07-25T18:51:13.070,2015-07-31T12:33:49.687,13422,2015-08-02T00:00:00.000,2,2
13380,2015-07-26T18:08:33.200,2015-07-31T11:04:34.683,,,4,6
13385,2015-07-27T01:52:37.620,2015-07-28T05:14:10.660,,,1,1
13398,2015-07-28T20:39:16.177,2015-07-29T01:25:48.747,,,1,1
13404,2015-07-30T14:45:50.723,2015-07-30T15:25:24.113,13407,2015-07-30T00:00:00.000,1,1
13405,2015-07-30T14:47:41.107,2015-07-30T18:41:18.267,13414,2015-07-30T00:00:00.000,1,1
13406,2015-07-30T14:48:09.467,2015-07-30T18:04:23.110,13413,2015-07-30T00:00:00.000,2,2
13415,2015-07-30T20:07:34.763,2015-07-30T21:26:29.330,13416,2015-07-31T00:00:00.000,3,3
13418,2015-07-31T03:44:30.927,2015-08-02T19:21:41.520,13419,2015-07-31T00:00:00.000,2,2
13424,2015-07-31T23:25:09.860,2015-08-07T11:16:59.330,13425,2015-08-02T00:00:00.000,0,1
13426,2015-08-01T12:43:46.197,2015-08-01T16:16:24.540,13427,2015-08-02T00:00:00.000,2,2
13428,2015-08-01T17:02:22.450,2015-08-03T08:52:00.063,13429,2015-08-28T00:00:00.000,2,2
13430,2015-08-01T18:46:58.690,2015-08-22T16:06:03.063,13431,2015-08-01T00:00:00.000,2,2
13433,2015-08-02T06:46:38.987,2015-09-01T13:36:46.263,13439,2015-08-03T00:00:00.000,2,2
13437,2015-08-02T19:24:27.077,2015-08-04T00:47:07.193,,,4,5
13444,2015-08-03T15:07:22.800,2015-08-08T06:57:28.130,13447,2015-08-04T00:00:00.000,2,2
13445,2015-08-03T15:09:43.777,2015-08-19T19:23:52.510,,,7,8
13452,2015-08-04T14:07:23.427,2015-08-04T16:17:42.403,,,2,2
13454,2015-08-04T21:34:47.937,2015-08-05T21:47:25.123,13455,2015-08-20T00:00:00.000,5,6
13460,2015-08-05T13:14:51.990,2015-08-06T16:15:05.423,13461,2015-08-06T00:00:00.000,2,4
13467,2015-08-07T16:46:04.837,2015-08-08T16:27:22.287,13469,2015-08-08T00:00:00.000,2,2
13471,2015-08-08T11:53:01.510,2015-08-09T01:06:22.997,13472,2015-08-10T00:00:00.000,5,5
13475,2015-08-08T22:37:28.647,2015-08-09T00:02:24.837,,,5,5
13477,2015-08-09T07:41:56.390,2015-08-22T06:03:01.633,13577,2015-08-25T00:00:00.000,3,6
13480,2015-08-09T11:31:26.657,2015-08-09T21:08:26.553,13483,2015-08-10T00:00:00.000,1,3
13484,2015-08-10T12:16:50.073,2015-08-10T14:05:32.683,13485,2015-08-12T00:00:00.000,1,1
13486,2015-08-10T17:21:34.203,2015-08-11T12:52:51.343,13487,2015-08-16T00:00:00.000,4,4
13490,2015-08-11T03:44:11.337,2015-08-11T04:12:37.737,13491,2015-08-11T00:00:00.000,2,2
13493,2015-08-11T22:31:23.560,2015-10-14T08:01:21.887,13494,2015-08-11T00:00:00.000,3,3
13496,2015-08-12T01:21:36.007,2015-08-13T23:58:52.720,,,3,4
13497,2015-08-12T01:49:51.780,2015-08-12T02:21:44.873,13498,2015-08-12T00:00:00.000,4,4
13499,2015-08-12T12:24:02.303,2015-08-23T07:48:19.270,13579,2015-08-22T00:00:00.000,4,4
13504,2015-08-12T21:17:57.053,2015-08-17T07:34:55.650,,,3,3
13510,2015-08-13T21:04:19.873,2015-08-14T18:46:31.740,13511,2015-08-13T00:00:00.000,1,3
13516,2015-08-14T17:01:59.347,2015-08-19T08:46:16.843,13532,2015-08-18T00:00:00.000,5,7
13518,2015-08-14T20:32:19.023,2015-08-15T20:10:46.783,13519,2015-08-14T00:00:00.000,2,2
13520,2015-08-14T23:04:03.547,2015-08-28T04:37:55.073,13522,2015-08-16T00:00:00.000,2,5
13525,2015-08-15T12:28:31.073,2015-08-16T07:45:37.813,13535,2015-09-01T00:00:00.000,3,3
13529,2015-08-15T19:34:00.083,2015-08-18T10:27:12.903,13530,2015-08-17T00:00:00.000,3,3
13537,2015-08-17T06:50:47.937,2015-08-20T10:32:44.690,13539,2015-08-17T00:00:00.000,3,3
13543,2015-08-18T11:14:20.480,2015-08-19T01:27:28.500,13550,2015-08-19T00:00:00.000,4,4
13546,2015-08-18T16:49:55.257,2015-08-18T22:34:48.047,13549,2015-08-20T00:00:00.000,4,4
13551,2015-08-19T05:41:24.697,2015-08-23T22:43:25.917,13552,2015-08-20T00:00:00.000,2,2
13553,2015-08-19T08:45:34.600,2015-08-19T14:23:04.667,13556,2015-08-20T00:00:00.000,2,3
13559,2015-08-19T19:28:36.553,2015-08-19T20:07:53.993,13560,2015-08-19T00:00:00.000,2,2
13561,2015-08-20T14:01:18.567,2015-08-22T11:19:42.667,13562,2015-08-22T00:00:00.000,4,4
13563,2015-08-20T15:27:18.310,2015-08-21T07:35:41.207,,,2,2
13567,2015-08-21T13:02:04.927,2015-08-26T19:11:07.337,13568,2015-08-25T00:00:00.000,3,3
13569,2015-08-21T14:33:37.807,2015-08-21T17:30:15.353,,,1,1
13573,2015-08-21T19:23:06.657,2015-08-21T19:40:55.827,13574,2015-08-23T00:00:00.000,2,2
13575,2015-08-21T21:10:08.623,2015-08-25T09:47:08.573,,,2,2
13581,2015-08-23T02:55:55.723,2015-08-23T11:35:20.080,,,3,3
13588,2015-08-24T05:04:46.277,2015-08-24T12:41:38.417,13589,2015-08-24T00:00:00.000,2,2
13592,2015-08-24T17:21:58.643,2015-08-24T17:40:03.567,13594,2015-08-25T00:00:00.000,2,2
13599,2015-08-25T19:10:35.087,2015-08-29T22:34:35.980,13601,2015-08-26T00:00:00.000,4,4
