,Accepted,AcceptedAnsId,Age_vot,AnsId,AnsRank,Ans_count,DRank,Downvotes,Norm_DRank,Norm_Pos,QuestionId,ReScore,Score,Upvotes,Votes,Norm_Pos_2
12922,False,12482.0,2,12479,2,2,0,0.0,0.0,1.0,12477.0,0.0,1.0,1.0,1.0,1.0
12923,False,-1.0,0,12481,1,3,0,0.0,0.0,0.333333333333,12480.0,0.0,0.0,2.0,2.0,0.111111111111
12929,False,-1.0,0,12485,2,3,0,0.0,0.0,0.666666666667,12480.0,0.0,0.0,1.0,1.0,0.444444444444
12930,False,-1.0,0,12486,3,3,0,0.0,0.0,1.0,12480.0,0.0,0.0,1.0,1.0,1.0
12924,True,12481.0,1,12481,1,3,0,0.0,0.0,0.333333333333,12480.0,0.0,2.0,1.0,1.0,0.111111111111
12931,False,12481.0,1,12486,2,3,0,0.0,0.0,0.666666666667,12480.0,0.0,1.0,1.0,1.0,0.444444444444
12929,False,12481.0,1,12485,3,3,0,0.0,0.0,1.0,12480.0,0.0,0.0,1.0,0.0,1.0
12924,True,12481.0,4,12481,1,3,-1,0.0,-0.333333333333,0.333333333333,12480.0,0.0,2.0,1.0,0.0,0.111111111111
12932,False,12481.0,4,12486,2,3,1,0.0,0.333333333333,0.666666666667,12480.0,0.5,1.0,1.0,1.0,0.444444444444
12929,False,12481.0,4,12485,3,3,0,0.0,0.0,1.0,12480.0,0.0,0.0,1.0,0.0,1.0
12925,True,12481.0,8,12481,1,3,0,0.0,0.0,0.333333333333,12480.0,0.666666666667,1.0,1.0,1.0,0.111111111111
12932,False,12481.0,8,12486,2,3,0,0.0,0.0,0.666666666667,12480.0,0.5,1.0,1.0,0.0,0.444444444444
12929,False,12481.0,8,12485,3,3,0,0.0,0.0,1.0,12480.0,0.0,0.0,1.0,0.0,1.0
12926,True,12481.0,14,12481,1,3,0,0.0,0.0,0.333333333333,12480.0,0.75,1.0,1.0,1.0,0.111111111111
12933,False,12481.0,14,12486,2,3,0,0.0,0.0,0.666666666667,12480.0,0.666666666667,1.0,1.0,1.0,0.444444444444
12929,False,12481.0,14,12485,3,3,0,0.0,0.0,1.0,12480.0,0.0,0.0,1.0,0.0,1.0
12941,False,-1.0,1,12492,1,2,0,0.0,0.0,0.5,12489.0,0.0,0.0,3.0,3.0,0.25
12945,False,-1.0,1,12495,2,2,0,0.0,0.0,1.0,12489.0,0.0,0.0,1.0,1.0,1.0
12942,True,12492.0,2,12492,1,3,0,0.0,0.0,0.333333333333,12489.0,0.0,3.0,1.0,1.0,0.111111111111
12946,False,12492.0,2,12495,2,3,0,0.0,0.0,0.666666666667,12489.0,0.0,1.0,1.0,1.0,0.444444444444
12950,False,12492.0,2,12500,3,3,0,0.0,0.0,1.0,12489.0,0.0,0.0,1.0,1.0,1.0
12942,False,-1.0,3,12492,1,5,0,0.0,0.0,0.2,12489.0,0.0,3.0,1.0,0.0,0.04
12946,False,-1.0,3,12495,2,5,0,0.0,0.0,0.4,12489.0,0.0,1.0,1.0,0.0,0.16
12955,False,-1.0,3,12506,3,5,0,0.0,0.0,0.6,12489.0,0.0,0.0,1.0,1.0,0.36
12956,False,-1.0,3,12507,4,5,0,0.0,0.0,0.8,12489.0,0.0,0.0,1.0,1.0,0.64
12950,False,-1.0,3,12500,5,5,0,0.0,0.0,1.0,12489.0,0.0,0.0,1.0,0.0,1.0
12942,True,12492.0,4,12492,1,5,0,0.0,0.0,0.2,12489.0,0.0,3.0,1.0,0.0,0.04
12957,False,12492.0,4,12507,2,5,0,0.0,0.0,0.4,12489.0,0.0,1.0,1.0,1.0,0.16
12946,False,12492.0,4,12495,3,5,0,0.0,0.0,0.6,12489.0,0.0,1.0,1.0,0.0,0.36
12955,False,12492.0,4,12506,4,5,0,0.0,0.0,0.8,12489.0,0.0,0.0,1.0,0.0,0.64
12950,False,12492.0,4,12500,5,5,0,0.0,0.0,1.0,12489.0,0.0,0.0,1.0,0.0,1.0
12942,True,12492.0,14,12492,1,5,-1,0.0,-0.2,0.2,12489.0,0.0,3.0,1.0,0.0,0.04
12958,False,12492.0,14,12507,2,5,1,0.0,0.2,0.4,12489.0,0.5,1.0,1.0,1.0,0.16
12946,False,12492.0,14,12495,3,5,0,0.0,0.0,0.6,12489.0,0.0,1.0,1.0,0.0,0.36
12955,False,12492.0,14,12506,4,5,0,0.0,0.0,0.8,12489.0,0.0,0.0,1.0,0.0,0.64
12950,False,12492.0,14,12500,5,5,0,0.0,0.0,1.0,12489.0,0.0,0.0,1.0,0.0,1.0
12947,False,-1.0,1,12496,1,1,0,0.0,0.0,1.0,12491.0,0.0,0.0,1.0,1.0,1.0
12948,False,-1.0,2,12496,1,1,0,0.0,0.0,1.0,12491.0,0.0,1.0,1.0,1.0,1.0
12959,False,-1.0,1,12509,1,1,0,0.0,0.0,1.0,12508.0,0.0,0.0,2.0,2.0,1.0
12960,True,12509.0,2,12509,1,3,0,0.0,0.0,0.333333333333,12508.0,0.0,2.0,2.0,2.0,0.111111111111
12963,False,12509.0,2,12511,2,3,0,0.0,0.0,0.666666666667,12508.0,0.0,0.0,1.0,1.0,0.444444444444
12964,False,12509.0,2,12513,3,3,0,0.0,0.0,1.0,12508.0,0.0,0.0,1.0,1.0,1.0
12961,True,12509.0,3,12509,1,3,0,0.0,0.0,0.333333333333,12508.0,0.666666666667,2.0,1.0,1.0,0.111111111111
12963,False,12509.0,3,12511,2,3,0,0.0,0.0,0.666666666667,12508.0,0.0,0.0,1.0,0.0,0.444444444444
12964,False,12509.0,3,12513,3,3,0,0.0,0.0,1.0,12508.0,0.0,0.0,1.0,0.0,1.0
12967,False,-1.0,1,12516,1,2,0,0.0,0.0,0.5,12515.0,0.0,0.0,3.0,3.0,0.25
12971,False,-1.0,1,12518,2,2,0,0.0,0.0,1.0,12515.0,0.0,0.0,3.0,3.0,1.0
12968,False,-1.0,2,12516,1,2,0,0.0,0.0,0.5,12515.0,0.0,3.0,1.0,1.0,0.25
12972,False,-1.0,2,12518,2,2,0,0.0,0.0,1.0,12515.0,0.0,3.0,1.0,1.0,1.0
12968,False,-1.0,5,12516,1,2,-1,0.0,-0.5,0.5,12515.0,0.0,3.0,1.0,0.0,0.25
12973,False,-1.0,5,12518,2,2,1,0.0,0.5,1.0,12515.0,0.75,1.0,1.0,1.0,1.0
12968,False,-1.0,164,12516,1,3,-1,0.0,-0.333333333333,0.333333333333,12515.0,0.0,3.0,1.0,0.0,0.111111111111
12973,False,-1.0,164,12518,2,3,1,0.0,0.333333333333,0.666666666667,12515.0,0.75,1.0,1.0,0.0,0.444444444444
12976,False,-1.0,164,12523,3,3,0,0.0,0.0,1.0,12515.0,0.0,0.0,1.0,1.0,1.0
12968,False,-1.0,173,12516,1,4,-1,0.0,-0.25,0.25,12515.0,0.0,3.0,1.0,0.0,0.0625
12973,False,-1.0,173,12518,2,4,1,0.0,0.25,0.5,12515.0,0.75,1.0,1.0,0.0,0.25
12990,False,-1.0,173,12534,3,4,0,0.0,0.0,0.75,12515.0,0.0,0.0,1.0,1.0,0.5625
12976,False,-1.0,173,12523,4,4,0,0.0,0.0,1.0,12515.0,0.0,0.0,1.0,0.0,1.0
12974,False,-1.0,0,12521,1,3,0,0.0,0.0,0.333333333333,12519.0,0.0,0.0,1.0,1.0,0.111111111111
12975,False,-1.0,0,12522,2,3,0,0.0,0.0,0.666666666667,12519.0,0.0,0.0,1.0,1.0,0.444444444444
12977,False,-1.0,0,12524,3,3,0,0.0,0.0,1.0,12519.0,0.0,0.0,5.0,5.0,1.0
12978,False,-1.0,1,12524,1,3,0,0.0,0.0,0.333333333333,12519.0,0.0,5.0,1.0,1.0,0.111111111111
12974,False,-1.0,1,12521,2,3,0,0.0,0.0,0.666666666667,12519.0,0.0,0.0,1.0,0.0,0.444444444444
12975,False,-1.0,1,12522,3,3,0,0.0,0.0,1.0,12519.0,0.0,0.0,1.0,0.0,1.0
12979,False,-1.0,2,12524,1,3,0,0.0,0.0,0.333333333333,12519.0,0.833333333333,1.0,1.0,1.0,0.111111111111
12974,False,-1.0,2,12521,2,3,0,0.0,0.0,0.666666666667,12519.0,0.0,0.0,1.0,0.0,0.444444444444
12975,False,-1.0,2,12522,3,3,0,0.0,0.0,1.0,12519.0,0.0,0.0,1.0,0.0,1.0
12980,False,-1.0,0,12526,1,1,0,0.0,0.0,1.0,12525.0,0.0,0.0,1.0,1.0,1.0
12981,True,12526.0,1,12526,1,1,0,0.0,0.0,1.0,12525.0,0.0,1.0,2.0,2.0,1.0
12982,True,12526.0,2,12526,1,1,0,0.0,0.0,1.0,12525.0,0.5,2.0,2.0,2.0,1.0
12983,True,12526.0,3,12526,1,1,0,0.0,0.0,1.0,12525.0,0.75,2.0,1.0,1.0,1.0
12984,True,12526.0,7,12526,1,1,0,0.0,0.0,1.0,12525.0,0.833333333333,1.0,1.0,1.0,1.0
12985,False,-1.0,1,12530,1,1,0,0.0,0.0,1.0,12529.0,0.0,0.0,1.0,1.0,1.0
12986,False,-1.0,2,12530,1,1,0,0.0,0.0,1.0,12529.0,0.0,1.0,1.0,1.0,1.0
12991,False,-1.0,1,12537,1,2,0,0.0,0.0,0.5,12536.0,0.0,0.0,2.0,2.0,0.25
12994,False,-1.0,1,12538,2,2,0,0.0,0.0,1.0,12536.0,0.0,0.0,1.0,1.0,1.0
12992,True,12537.0,2,12537,1,2,0,0.0,0.0,0.5,12536.0,0.0,2.0,1.0,1.0,0.25
12994,False,12537.0,2,12538,2,2,0,0.0,0.0,1.0,12536.0,0.0,0.0,1.0,0.0,1.0
12993,True,12537.0,7,12537,1,2,0,0.0,0.0,0.5,12536.0,0.666666666667,1.0,1.0,1.0,0.25
12994,False,12537.0,7,12538,2,2,0,0.0,0.0,1.0,12536.0,0.0,0.0,1.0,0.0,1.0
12995,False,-1.0,0,12542,1,4,0,0.0,0.0,0.25,12541.0,0.0,0.0,9.0,9.0,0.0625
13001,False,-1.0,0,12543,2,4,0,0.0,0.0,0.5,12541.0,0.0,0.0,2.0,2.0,0.25
13005,False,-1.0,0,12544,3,4,0,0.0,0.0,0.75,12541.0,0.0,0.0,1.0,1.0,0.5625
13006,False,-1.0,0,12545,4,4,0,1.0,0.0,1.0,12541.0,0.0,0.0,0.0,1.0,1.0
12996,False,-1.0,1,12542,1,4,0,0.0,0.0,0.25,12541.0,0.0,9.0,2.0,2.0,0.0625
13002,False,-1.0,1,12543,2,4,0,0.0,0.0,0.5,12541.0,0.0,2.0,1.0,1.0,0.25
13005,False,-1.0,1,12544,3,4,0,0.0,0.0,0.75,12541.0,0.0,0.0,1.0,0.0,0.5625
13007,False,-1.0,1,12545,4,4,0,0.0,0.0,1.0,12541.0,0.0,-1.0,1.0,1.0,1.0
12997,False,-1.0,4,12542,1,4,0,0.0,0.0,0.25,12541.0,0.9,2.0,1.0,1.0,0.0625
13002,False,-1.0,4,12543,2,4,0,0.0,0.0,0.5,12541.0,0.0,2.0,1.0,0.0,0.25
13005,False,-1.0,4,12544,3,4,0,0.0,0.0,0.75,12541.0,0.0,0.0,1.0,0.0,0.5625
13007,False,-1.0,4,12545,4,4,0,0.0,0.0,1.0,12541.0,0.0,-1.0,1.0,0.0,1.0
13002,False,-1.0,6,12543,1,4,-1,0.0,-0.25,0.25,12541.0,0.0,2.0,1.0,0.0,0.0625
12998,False,-1.0,6,12542,2,4,1,0.0,0.25,0.5,12541.0,0.916666666667,1.0,1.0,1.0,0.25
13005,False,-1.0,6,12544,3,4,0,0.0,0.0,0.75,12541.0,0.0,0.0,1.0,0.0,0.5625
13007,False,-1.0,6,12545,4,4,0,0.0,0.0,1.0,12541.0,0.0,-1.0,1.0,0.0,1.0
13002,False,-1.0,14,12543,1,4,-1,0.0,-0.25,0.25,12541.0,0.0,2.0,1.0,0.0,0.0625
12999,False,-1.0,14,12542,2,4,1,0.0,0.25,0.5,12541.0,0.923076923077,1.0,2.0,2.0,0.25
13005,False,-1.0,14,12544,3,4,0,0.0,0.0,0.75,12541.0,0.0,0.0,1.0,0.0,0.5625
13007,False,-1.0,14,12545,4,4,0,0.0,0.0,1.0,12541.0,0.0,-1.0,1.0,0.0,1.0
13000,False,-1.0,19,12542,1,4,0,0.0,0.0,0.25,12541.0,0.928571428571,2.0,1.0,1.0,0.0625
13003,False,-1.0,19,12543,2,4,0,0.0,0.0,0.5,12541.0,0.666666666667,1.0,1.0,1.0,0.25
13005,False,-1.0,19,12544,3,4,0,0.0,0.0,0.75,12541.0,0.0,0.0,1.0,0.0,0.5625
13007,False,-1.0,19,12545,4,4,0,0.0,0.0,1.0,12541.0,0.0,-1.0,1.0,0.0,1.0
13000,False,-1.0,21,12542,1,4,0,0.0,0.0,0.25,12541.0,0.928571428571,2.0,1.0,0.0,0.0625
13004,False,-1.0,21,12543,2,4,0,0.0,0.0,0.5,12541.0,0.75,1.0,1.0,1.0,0.25
13005,False,-1.0,21,12544,3,4,0,0.0,0.0,0.75,12541.0,0.0,0.0,1.0,0.0,0.5625
13007,False,-1.0,21,12545,4,4,0,0.0,0.0,1.0,12541.0,0.0,-1.0,1.0,0.0,1.0
13030,False,-1.0,0,12561,1,1,0,0.0,0.0,1.0,12548.0,0.0,0.0,1.0,1.0,1.0
13031,False,12565.0,1,12561,1,2,0,1.0,0.0,0.5,12548.0,0.0,1.0,0.0,1.0,0.25
13035,False,12565.0,1,12564,2,2,0,0.0,0.0,1.0,12548.0,0.0,0.0,2.0,2.0,1.0
13041,True,12565.0,2,12565,1,3,0,0.0,0.0,0.333333333333,12548.0,0.0,0.0,1.0,1.0,0.111111111111
13036,False,12565.0,2,12564,2,3,0,0.0,0.0,0.666666666667,12548.0,0.0,2.0,1.0,1.0,0.444444444444
13031,False,12565.0,2,12561,3,3,0,1.0,0.0,1.0,12548.0,0.0,1.0,0.0,0.0,1.0
13042,True,12565.0,3,12565,1,3,0,0.0,0.0,0.333333333333,12548.0,0.0,1.0,1.0,1.0,0.111111111111
13036,False,12565.0,3,12564,2,3,0,0.0,0.0,0.666666666667,12548.0,0.0,2.0,1.0,0.0,0.444444444444
13031,False,12565.0,3,12561,3,3,0,1.0,0.0,1.0,12548.0,0.0,1.0,0.0,0.0,1.0
13042,True,12565.0,5,12565,1,3,-1,0.0,-0.333333333333,0.333333333333,12548.0,0.0,1.0,1.0,0.0,0.111111111111
13037,False,12565.0,5,12564,2,3,1,0.0,0.333333333333,0.666666666667,12548.0,0.666666666667,1.0,1.0,1.0,0.444444444444
13031,False,12565.0,5,12561,3,3,0,1.0,0.0,1.0,12548.0,0.0,1.0,0.0,0.0,1.0
13042,True,12565.0,13,12565,1,3,-1,0.0,-0.333333333333,0.333333333333,12548.0,0.0,1.0,1.0,0.0,0.111111111111
13038,False,12565.0,13,12564,2,3,1,0.0,0.333333333333,0.666666666667,12548.0,0.75,1.0,1.0,1.0,0.444444444444
13031,False,12565.0,13,12561,3,3,0,1.0,0.0,1.0,12548.0,0.0,1.0,0.0,0.0,1.0
13042,True,12565.0,178,12565,1,3,-1,0.0,-0.333333333333,0.333333333333,12548.0,0.0,1.0,1.0,0.0,0.111111111111
13039,False,12565.0,178,12564,2,3,1,0.0,0.333333333333,0.666666666667,12548.0,0.8,1.0,1.0,1.0,0.444444444444
13031,False,12565.0,178,12561,3,3,0,1.0,0.0,1.0,12548.0,0.0,1.0,0.0,0.0,1.0
13042,True,12565.0,186,12565,1,3,-1,0.0,-0.333333333333,0.333333333333,12548.0,0.0,1.0,1.0,0.0,0.111111111111
13040,False,12565.0,186,12564,2,3,1,0.0,0.333333333333,0.666666666667,12548.0,0.833333333333,1.0,1.0,1.0,0.444444444444
13031,False,12565.0,186,12561,3,3,0,1.0,0.0,1.0,12548.0,0.0,1.0,0.0,0.0,1.0
13013,False,-1.0,0,12553,1,2,0,1.0,0.0,0.5,12549.0,0.0,0.0,2.0,3.0,0.25
13018,False,-1.0,0,12557,2,2,0,0.0,0.0,1.0,12549.0,0.0,0.0,2.0,2.0,1.0
13019,True,12557.0,1,12557,1,2,0,0.0,0.0,0.5,12549.0,0.0,2.0,1.0,1.0,0.25
13013,False,12557.0,1,12553,2,2,0,1.0,0.0,1.0,12549.0,0.0,0.0,2.0,0.0,1.0
13010,False,-1.0,0,12552,1,1,0,0.0,0.0,1.0,12551.0,0.0,0.0,1.0,1.0,1.0
13011,False,-1.0,1,12552,1,1,0,0.0,0.0,1.0,12551.0,0.0,1.0,1.0,1.0,1.0
13012,False,-1.0,4,12552,1,1,0,0.0,0.0,1.0,12551.0,0.5,1.0,1.0,1.0,1.0
13020,False,-1.0,0,12558,1,1,0,0.0,0.0,1.0,12554.0,0.0,0.0,1.0,1.0,1.0
13021,True,12558.0,1,12558,1,1,0,0.0,0.0,1.0,12554.0,0.0,1.0,1.0,1.0,1.0
13022,True,12558.0,2,12558,1,1,0,0.0,0.0,1.0,12554.0,0.5,1.0,1.0,1.0,1.0
13022,False,-1.0,3,12558,1,2,0,0.0,0.0,0.5,12554.0,0.5,1.0,1.0,0.0,0.25
13076,False,-1.0,3,12589,2,2,0,1.0,0.0,1.0,12554.0,0.0,0.0,1.0,2.0,1.0
13023,True,12558.0,4,12558,1,2,0,0.0,0.0,0.5,12554.0,0.666666666667,1.0,1.0,1.0,0.25
13076,False,12558.0,4,12589,2,2,0,1.0,0.0,1.0,12554.0,0.0,0.0,1.0,0.0,1.0
13024,True,12558.0,10,12558,1,2,0,0.0,0.0,0.5,12554.0,0.75,1.0,1.0,1.0,0.25
13076,False,12558.0,10,12589,2,2,0,1.0,0.0,1.0,12554.0,0.0,0.0,1.0,0.0,1.0
13025,True,12558.0,11,12558,1,2,0,0.0,0.0,0.5,12554.0,0.8,1.0,1.0,1.0,0.25
13076,False,12558.0,11,12589,2,2,0,1.0,0.0,1.0,12554.0,0.0,0.0,1.0,0.0,1.0
13014,False,-1.0,0,12556,1,1,0,0.0,0.0,1.0,12555.0,0.0,0.0,1.0,1.0,1.0
13015,True,12556.0,1,12556,1,1,0,0.0,0.0,1.0,12555.0,0.0,1.0,1.0,1.0,1.0
13016,True,12556.0,3,12556,1,1,0,0.0,0.0,1.0,12555.0,0.5,1.0,1.0,1.0,1.0
13017,True,12556.0,4,12556,1,1,0,0.0,0.0,1.0,12555.0,0.666666666667,1.0,1.0,1.0,1.0
13026,False,-1.0,0,12560,1,1,0,0.0,0.0,1.0,12559.0,0.0,0.0,1.0,1.0,1.0
13027,True,12560.0,1,12560,1,1,0,0.0,0.0,1.0,12559.0,0.0,1.0,1.0,1.0,1.0
13028,True,12560.0,2,12560,1,1,0,0.0,0.0,1.0,12559.0,0.5,1.0,1.0,1.0,1.0
13029,True,12560.0,3,12560,1,1,0,0.0,0.0,1.0,12559.0,0.666666666667,1.0,1.0,1.0,1.0
13032,False,-1.0,1,12563,1,1,0,0.0,0.0,1.0,12562.0,0.0,0.0,1.0,1.0,1.0
13033,False,-1.0,2,12563,1,1,0,0.0,0.0,1.0,12562.0,0.0,1.0,2.0,2.0,1.0
13034,False,-1.0,3,12563,1,1,0,0.0,0.0,1.0,12562.0,0.5,2.0,1.0,1.0,1.0
13074,False,-1.0,2,12588,1,1,0,0.0,0.0,1.0,12567.0,0.0,0.0,3.0,3.0,1.0
13075,True,12588.0,3,12588,1,2,0,0.0,0.0,0.5,12567.0,0.0,3.0,1.0,1.0,0.25
13082,False,12588.0,3,12593,2,2,0,0.0,0.0,1.0,12567.0,0.0,0.0,1.0,1.0,1.0
13058,False,-1.0,0,12578,1,1,0,0.0,0.0,1.0,12568.0,0.0,0.0,1.0,1.0,1.0
13059,True,12578.0,1,12578,1,1,0,0.0,0.0,1.0,12568.0,0.0,1.0,2.0,2.0,1.0
13060,True,12578.0,2,12578,1,2,0,0.0,0.0,0.5,12568.0,0.5,2.0,1.0,1.0,0.25
13050,False,12578.0,2,12573,2,2,0,0.0,0.0,1.0,12568.0,0.0,0.0,1.0,1.0,1.0
13061,True,12578.0,3,12578,1,2,0,0.0,0.0,0.5,12568.0,0.75,1.0,1.0,1.0,0.25
13050,False,12578.0,3,12573,2,2,0,0.0,0.0,1.0,12568.0,0.0,0.0,1.0,0.0,1.0
13062,True,12578.0,5,12578,1,2,0,0.0,0.0,0.5,12568.0,0.8,1.0,1.0,1.0,0.25
13050,False,12578.0,5,12573,2,2,0,0.0,0.0,1.0,12568.0,0.0,0.0,1.0,0.0,1.0
13063,True,12578.0,11,12578,1,2,0,0.0,0.0,0.5,12568.0,0.833333333333,1.0,1.0,1.0,0.25
13050,False,12578.0,11,12573,2,2,0,0.0,0.0,1.0,12568.0,0.0,0.0,1.0,0.0,1.0
13047,False,-1.0,1,12572,1,1,0,0.0,0.0,1.0,12569.0,0.0,0.0,2.0,2.0,1.0
13048,False,-1.0,2,12572,1,1,0,0.0,0.0,1.0,12569.0,0.0,2.0,1.0,1.0,1.0
13049,False,-1.0,3,12572,1,1,0,0.0,0.0,1.0,12569.0,0.666666666667,1.0,1.0,1.0,1.0
13049,False,-1.0,31,12572,1,3,0,0.0,0.0,0.333333333333,12569.0,0.666666666667,1.0,1.0,0.0,0.111111111111
13045,False,-1.0,31,12570,2,3,0,0.0,0.0,0.666666666667,12569.0,0.0,0.0,1.0,1.0,0.444444444444
13282,False,-1.0,31,12873,3,3,0,0.0,0.0,1.0,12569.0,0.0,0.0,1.0,1.0,1.0
13046,False,-1.0,32,12570,1,3,-1,0.0,-0.333333333333,0.333333333333,12569.0,0.0,1.0,1.0,1.0,0.111111111111
13049,False,-1.0,32,12572,2,3,1,0.0,0.333333333333,0.666666666667,12569.0,0.666666666667,1.0,1.0,0.0,0.444444444444
13282,False,-1.0,32,12873,3,3,0,0.0,0.0,1.0,12569.0,0.0,0.0,1.0,0.0,1.0
13054,False,-1.0,0,12576,1,2,0,0.0,0.0,0.5,12571.0,0.0,0.0,2.0,2.0,0.25
13057,False,-1.0,0,12577,2,2,0,0.0,0.0,1.0,12571.0,0.0,0.0,1.0,1.0,1.0
13055,True,12576.0,1,12576,1,2,0,0.0,0.0,0.5,12571.0,0.0,2.0,1.0,1.0,0.25
13057,False,12576.0,1,12577,2,2,0,0.0,0.0,1.0,12571.0,0.0,0.0,1.0,0.0,1.0
13056,True,12576.0,2,12576,1,2,0,0.0,0.0,0.5,12571.0,0.666666666667,1.0,1.0,1.0,0.25
13057,False,12576.0,2,12577,2,2,0,0.0,0.0,1.0,12571.0,0.0,0.0,1.0,0.0,1.0
13051,False,-1.0,0,12575,1,1,0,0.0,0.0,1.0,12574.0,0.0,0.0,3.0,3.0,1.0
13052,True,12575.0,1,12575,1,1,0,0.0,0.0,1.0,12574.0,0.0,3.0,1.0,1.0,1.0
13053,True,12575.0,3,12575,1,1,0,0.0,0.0,1.0,12574.0,0.75,1.0,2.0,2.0,1.0
13053,False,-1.0,13,12575,1,2,0,0.0,0.0,0.5,12574.0,0.75,1.0,2.0,0.0,0.25
13117,False,-1.0,13,12644,2,2,0,0.0,0.0,1.0,12574.0,0.0,0.0,2.0,2.0,1.0
13053,True,12575.0,14,12575,1,2,0,0.0,0.0,0.5,12574.0,0.75,1.0,2.0,0.0,0.25
13118,False,12575.0,14,12644,2,2,0,0.0,0.0,1.0,12574.0,0.0,2.0,1.0,1.0,1.0
13064,False,-1.0,2,12582,1,1,0,0.0,0.0,1.0,12580.0,0.0,0.0,2.0,2.0,1.0
13065,False,-1.0,3,12582,1,1,0,0.0,0.0,1.0,12580.0,0.0,2.0,1.0,1.0,1.0
13065,False,-1.0,4,12582,1,2,0,0.0,0.0,0.5,12580.0,0.0,2.0,1.0,0.0,0.25
13069,False,-1.0,4,12586,2,2,0,0.0,0.0,1.0,12580.0,0.0,0.0,1.0,1.0,1.0
13066,False,-1.0,0,12585,1,1,0,0.0,0.0,1.0,12583.0,0.0,0.0,3.0,3.0,1.0
13067,True,12585.0,1,12585,1,1,0,0.0,0.0,1.0,12583.0,0.0,3.0,3.0,3.0,1.0
13068,True,12585.0,2,12585,1,1,0,0.0,0.0,1.0,12583.0,0.75,3.0,1.0,1.0,1.0
13077,False,-1.0,0,12591,1,1,0,0.0,0.0,1.0,12590.0,0.0,0.0,3.0,3.0,1.0
13078,True,12591.0,1,12591,1,1,0,0.0,0.0,1.0,12590.0,0.0,3.0,3.0,3.0,1.0
13079,True,12591.0,2,12591,1,1,0,0.0,0.0,1.0,12590.0,0.75,3.0,1.0,1.0,1.0
13080,True,12591.0,3,12591,1,1,0,0.0,0.0,1.0,12590.0,0.857142857143,1.0,2.0,2.0,1.0
13081,True,12591.0,9,12591,1,2,0,0.0,0.0,0.5,12590.0,0.875,2.0,1.0,1.0,0.25
13088,False,12591.0,9,12606,2,2,0,0.0,0.0,1.0,12590.0,0.0,0.0,1.0,1.0,1.0
13081,True,12591.0,10,12591,1,2,0,0.0,0.0,0.5,12590.0,0.875,2.0,1.0,0.0,0.25
13089,False,12591.0,10,12606,2,2,0,0.0,0.0,1.0,12590.0,0.0,1.0,1.0,1.0,1.0
13085,False,-1.0,0,12597,1,1,0,0.0,0.0,1.0,12595.0,0.0,0.0,3.0,3.0,1.0
13086,True,12597.0,1,12597,1,2,0,0.0,0.0,0.5,12595.0,0.0,3.0,2.0,2.0,0.25
13083,False,12597.0,1,12596,2,2,0,1.0,0.0,1.0,12595.0,0.0,0.0,2.0,3.0,1.0
13087,True,12597.0,2,12597,1,2,0,0.0,0.0,0.5,12595.0,0.75,2.0,1.0,1.0,0.25
13084,False,12597.0,2,12596,2,2,0,0.0,0.0,1.0,12595.0,0.0,1.0,1.0,1.0,1.0
13094,False,-1.0,7,12611,1,1,0,0.0,0.0,1.0,12598.0,0.0,0.0,1.0,1.0,1.0
13090,False,-1.0,0,12608,1,1,0,0.0,0.0,1.0,12607.0,0.0,0.0,1.0,1.0,1.0
13091,True,12608.0,1,12608,1,1,0,0.0,0.0,1.0,12607.0,0.0,1.0,1.0,1.0,1.0
13092,False,-1.0,0,12610,1,1,0,0.0,0.0,1.0,12609.0,0.0,0.0,3.0,3.0,1.0
13093,True,12610.0,1,12610,1,1,0,0.0,0.0,1.0,12609.0,0.0,3.0,1.0,1.0,1.0
13095,False,-1.0,0,12615,1,1,0,0.0,0.0,1.0,12614.0,0.0,0.0,2.0,2.0,1.0
13096,True,12615.0,1,12615,1,1,0,0.0,0.0,1.0,12614.0,0.0,2.0,2.0,2.0,1.0
13097,False,-1.0,0,12617,1,1,0,0.0,0.0,1.0,12616.0,0.0,0.0,1.0,1.0,1.0
13099,True,12618.0,1,12618,1,2,0,0.0,0.0,0.5,12616.0,0.0,0.0,1.0,1.0,0.25
13098,False,12618.0,1,12617,2,2,0,0.0,0.0,1.0,12616.0,0.0,1.0,1.0,1.0,1.0
13100,False,-1.0,1,12621,1,2,0,0.0,0.0,0.5,12620.0,0.0,0.0,1.0,1.0,0.25
13102,False,-1.0,1,12623,2,2,0,0.0,0.0,1.0,12620.0,0.0,0.0,3.0,3.0,1.0
13103,True,12623.0,2,12623,1,2,0,0.0,0.0,0.5,12620.0,0.0,3.0,1.0,1.0,0.25
13101,False,12623.0,2,12621,2,2,0,0.0,0.0,1.0,12620.0,0.0,1.0,1.0,1.0,1.0
13104,False,-1.0,1,12625,1,1,0,0.0,0.0,1.0,12624.0,0.0,0.0,3.0,3.0,1.0
13105,False,12636.0,2,12625,1,1,0,0.0,0.0,1.0,12624.0,0.0,3.0,2.0,2.0,1.0
13106,False,12636.0,3,12625,1,1,0,0.0,0.0,1.0,12624.0,0.75,2.0,1.0,1.0,1.0
13107,False,12636.0,4,12625,1,1,0,0.0,0.0,1.0,12624.0,0.833333333333,1.0,1.0,1.0,1.0
13108,False,-1.0,0,12627,1,1,0,0.0,0.0,1.0,12626.0,0.0,0.0,6.0,6.0,1.0
